num_node,node_min_capacity,node_capacity,num_copy,strategy,total_capacity,num_stored,num_utilized_node,utilized_capacity,redundancy
12000,32,64,3,TwoChoices,771870,205332,12000,571895,2.785221
12000,32,64,3,TwoChoices,775768,165485,12000,478423,2.8910356
12000,32,64,3,TwoChoices,774303,184596,12000,526475,2.852039
12000,32,64,3,TwoChoices,774931,178739,12000,512029,2.864674
12000,32,64,3,TwoChoices,768778,161244,12000,466915,2.8957047
12000,32,64,3,TwoChoices,769955,174927,12000,501655,2.8677962
12000,32,64,3,TwoChoices,771591,162060,12000,468920,2.8934963
12000,32,64,3,TwoChoices,773944,182734,12000,520734,2.849683
12000,32,64,3,TwoChoices,778373,186545,12000,529843,2.8402958
12000,32,64,3,TwoChoices,773368,166415,12000,480452,2.8870714
12000,32,64,3,TwoChoices,773370,213222,12000,588118,2.7582426
12000,32,64,3,TwoChoices,775591,231536,12000,625198,2.7002194
12000,32,64,3,TwoChoices,773921,219018,12000,601301,2.745441
12000,32,64,3,TwoChoices,776198,208412,12000,577904,2.7728922
12000,32,64,3,TwoChoices,769963,181629,12000,517380,2.848554
12000,32,64,3,TwoChoices,773096,133739,12000,394294,2.948235
12000,32,64,3,TwoChoices,773021,189779,12000,538372,2.8368366
12000,32,64,3,TwoChoices,770164,153841,12000,448378,2.9145546
12000,32,64,3,TwoChoices,770816,172141,12000,494422,2.872192
12000,32,64,3,TwoChoices,778782,209864,12000,582842,2.7772367
12000,32,64,3,TwoChoices,773634,212661,12000,587762,2.7638447
12000,32,64,3,TwoChoices,768055,208464,12000,579137,2.7781153
12000,32,64,3,TwoChoices,774166,212360,12000,586974,2.7640517
12000,32,64,3,TwoChoices,774712,172347,12000,496330,2.8798296
12000,32,64,3,TwoChoices,774032,212398,12000,587267,2.7649367
12000,32,64,3,TwoChoices,776899,203757,12000,567560,2.7854748
12000,32,64,3,TwoChoices,770598,161254,12000,466675,2.8940368
12000,32,64,3,TwoChoices,774698,140094,12000,409826,2.9253645
12000,32,64,3,TwoChoices,773447,156015,12000,453940,2.909592
12000,32,64,3,TwoChoices,777858,196154,12000,552680,2.8175821
12000,32,64,3,TwoChoices,770877,209859,12000,581923,2.7729237
12000,32,64,3,TwoChoices,772411,175782,12000,503577,2.8647814
12000,32,64,3,TwoChoices,774276,159457,12000,461720,2.895577
12000,32,64,3,TwoChoices,779691,208725,12000,580398,2.7806828
12000,32,64,3,TwoChoices,767316,144061,12000,421315,2.9245598
12000,32,64,3,TwoChoices,775406,204779,12000,569412,2.7806172
12000,32,64,3,TwoChoices,771695,193525,12000,546299,2.822886
12000,32,64,3,TwoChoices,775487,166870,12000,480226,2.877845
12000,32,64,3,TwoChoices,773362,156625,12000,454220,2.9000478
12000,32,64,3,TwoChoices,774772,173601,12000,497878,2.8679442
12000,32,64,3,TwoChoices,772984,221019,12000,603773,2.7317696
12000,32,64,3,TwoChoices,773239,183275,12000,522299,2.8498104
12000,32,64,3,TwoChoices,770398,185774,12000,527084,2.8372324
12000,32,64,3,TwoChoices,778861,174447,12000,500826,2.870935
12000,32,64,3,TwoChoices,770615,180503,12000,515594,2.8564289
12000,32,64,3,TwoChoices,772343,220784,12000,604364,2.737354
12000,32,64,3,TwoChoices,781455,196117,12000,551312,2.8111382
12000,32,64,3,TwoChoices,770534,201497,12000,563735,2.797734
12000,32,64,3,TwoChoices,774400,205997,12000,573313,2.7831132
12000,32,64,3,TwoChoices,779962,198553,12000,558441,2.812554
12000,32,64,3,TwoChoices,775155,214077,12000,592125,2.765944
12000,32,64,3,TwoChoices,778628,188140,12000,532627,2.8310142
12000,32,64,3,TwoChoices,774030,220596,12000,605227,2.7435992
12000,32,64,3,TwoChoices,775437,191889,12000,544000,2.8349724
12000,32,64,3,TwoChoices,770587,173267,12000,498028,2.8743384
12000,32,64,3,TwoChoices,773428,201912,12000,564848,2.7974958
12000,32,64,3,TwoChoices,773825,170243,12000,490407,2.8806295
12000,32,64,3,TwoChoices,772932,170019,12000,491202,2.8891006
12000,32,64,3,TwoChoices,767719,179584,12000,513362,2.8586178
12000,32,64,3,TwoChoices,771267,209348,12000,579562,2.7684143
12000,48,64,3,TwoChoices,778477,253660,12000,715329,2.8200307
12000,48,64,3,TwoChoices,772924,257047,12000,717848,2.7926722
12000,48,64,3,TwoChoices,772096,257804,12000,718876,2.7884595
12000,48,64,3,TwoChoices,774295,223493,12000,653790,2.9253266
12000,48,64,3,TwoChoices,773094,253734,12000,712866,2.8095012
12000,48,64,3,TwoChoices,774985,253965,12000,715148,2.8159313
12000,48,64,3,TwoChoices,777251,250770,12000,708970,2.8271723
12000,48,64,3,TwoChoices,773223,256398,12000,718377,2.8018043
12000,48,64,3,TwoChoices,773045,246135,12000,699548,2.8421314
12000,48,64,3,TwoChoices,775315,248114,12000,704356,2.8388402
12000,48,64,3,TwoChoices,774197,251234,12000,708312,2.819332
12000,48,64,3,TwoChoices,773513,224385,12000,654515,2.9169285
12000,48,64,3,TwoChoices,772809,247639,12000,703076,2.8391166
12000,48,64,3,TwoChoices,774517,260176,12000,723693,2.7815518
12000,48,64,3,TwoChoices,775259,248848,12000,705600,2.835466
12000,48,64,3,TwoChoices,773318,227094,12000,660743,2.9095573
12000,48,64,3,TwoChoices,774598,210645,12000,620813,2.9472003
12000,48,64,3,TwoChoices,772607,233205,12000,674851,2.8938103
12000,48,64,3,TwoChoices,775193,242601,12000,693371,2.8580716
12000,48,64,3,TwoChoices,771942,213320,12000,627878,2.943362
12000,48,64,3,TwoChoices,774844,240722,12000,690771,2.8695798
12000,48,64,3,TwoChoices,771273,236502,12000,681819,2.8829312
12000,48,64,3,TwoChoices,774163,243048,12000,692954,2.8510993
12000,48,64,3,TwoChoices,773232,247334,12000,701955,2.8380854
12000,48,64,3,TwoChoices,774893,246109,12000,699976,2.8441706
12000,48,64,3,TwoChoices,773153,234250,12000,677328,2.891475
12000,48,64,3,TwoChoices,773774,245580,12000,699433,2.848086
12000,48,64,3,TwoChoices,775598,260502,12000,724878,2.7826197
12000,48,64,3,TwoChoices,774751,249913,12000,707150,2.8295846
12000,48,64,3,TwoChoices,774900,229704,12000,667686,2.9067235
12000,48,64,3,TwoChoices,771745,249922,12000,705401,2.8224847
12000,48,64,3,TwoChoices,774500,258358,12000,721518,2.7927063
12000,48,64,3,TwoChoices,773344,227640,12000,662640,2.910912
12000,48,64,3,TwoChoices,777062,187587,12000,558528,2.9774344
12000,48,64,3,TwoChoices,776087,250472,12000,708330,2.8279808
12000,48,64,3,TwoChoices,776227,249928,12000,707321,2.830099
12000,48,64,3,TwoChoices,772146,247750,12000,702537,2.835669
12000,48,64,3,TwoChoices,775565,235277,12000,678977,2.885862
12000,48,64,3,TwoChoices,771436,217828,12000,638931,2.9331903
12000,48,64,3,TwoChoices,772338,252693,12000,711672,2.8163502
12000,48,64,3,TwoChoices,776128,261250,12000,725727,2.7779024
12000,48,64,3,TwoChoices,774846,252550,12000,711607,2.8176875
12000,48,64,3,TwoChoices,773525,258518,12000,720317,2.7863321
12000,48,64,3,TwoChoices,773982,254002,12000,713486,2.8089778
12000,48,64,3,TwoChoices,771453,256019,12000,716890,2.8001437
12000,48,64,3,TwoChoices,774092,252467,12000,711552,2.818396
12000,48,64,3,TwoChoices,774038,251164,12000,709860,2.8262808
12000,48,64,3,TwoChoices,773283,238793,12000,686234,2.873761
12000,48,64,3,TwoChoices,774894,236601,12000,681850,2.881856
12000,48,64,3,TwoChoices,777667,256948,12000,720205,2.8029213
12000,48,64,3,TwoChoices,773099,241359,12000,691869,2.8665557
12000,48,64,3,TwoChoices,771615,214677,12000,631161,2.9400494
12000,48,64,3,TwoChoices,772487,258857,12000,720836,2.784688
12000,48,64,3,TwoChoices,775983,260410,12000,723733,2.7792058
12000,48,64,3,TwoChoices,774768,244363,12000,696972,2.8521993
12000,48,64,3,TwoChoices,774831,258782,12000,721532,2.7881846
12000,48,64,3,TwoChoices,776171,203025,12000,601334,2.9618716
12000,48,64,3,TwoChoices,774749,263711,12000,728011,2.7606394
12000,48,64,3,TwoChoices,773627,261450,12000,725135,2.773513
12000,48,64,3,TwoChoices,775989,235554,12000,679601,2.8851175
12000,48,64,3,TwoChoices,771833,219065,12000,642842,2.9344807
12000,48,64,3,TwoChoices,772917,227014,12000,661008,2.9117498
12000,48,64,3,TwoChoices,775494,255742,12000,716665,2.8022969
12000,48,64,3,TwoChoices,772981,226766,12000,661556,2.917351
12000,48,64,3,TwoChoices,775147,258185,12000,720152,2.7892869
12000,48,64,3,TwoChoices,774333,212435,12000,626086,2.9471886
12000,48,64,3,TwoChoices,774164,251739,12000,709995,2.8203616
12000,48,64,3,TwoChoices,775253,235226,12000,679973,2.890722
12000,48,64,3,TwoChoices,772661,247195,12000,701835,2.8391957
12000,48,64,3,TwoChoices,777562,258816,12000,722917,2.7931697
12000,48,64,3,TwoChoices,777174,255727,12000,718709,2.8104541
12000,48,64,3,TwoChoices,772675,243480,12000,696304,2.8597996
12000,48,64,3,TwoChoices,774268,234476,12000,677450,2.8892083
12000,48,64,3,TwoChoices,776591,220405,12000,646083,2.9313445
12000,48,64,3,TwoChoices,773039,221346,12000,647240,2.9241097
12000,48,64,3,TwoChoices,772101,258639,12000,719497,2.7818582
12000,48,64,3,TwoChoices,776914,249900,12000,707583,2.8314645
12000,48,64,3,TwoChoices,772150,254189,12000,713877,2.8084495
12000,48,64,3,TwoChoices,774810,227582,12000,662172,2.9095974
12000,48,64,3,TwoChoices,775682,252814,12000,712518,2.8183486
12000,48,64,3,TwoChoices,773796,257664,12000,718906,2.790091
12000,48,64,3,TwoChoices,771499,238165,12000,685251,2.877211
12000,48,64,3,TwoChoices,776050,256829,12000,718974,2.7994268
12000,48,64,3,TwoChoices,773666,251228,12000,709389,2.8236861
12000,48,64,3,TwoChoices,771375,250521,12000,707226,2.823021
12000,48,64,3,TwoChoices,775070,250964,12000,708712,2.8239589
12000,48,64,3,TwoChoices,772787,238267,12000,685821,2.8783717
12000,48,64,3,TwoChoices,771740,184047,12000,548248,2.9788477
12000,48,64,3,TwoChoices,774945,246860,12000,701618,2.8421698
12000,48,64,3,TwoChoices,774509,255751,12000,715609,2.7980692
12000,48,64,3,TwoChoices,774714,247308,12000,702055,2.838788
12000,48,64,3,TwoChoices,772341,250498,12000,708756,2.829388
12000,48,64,3,TwoChoices,772718,258303,12000,721590,2.7935796
12000,48,64,3,TwoChoices,775280,242781,12000,694522,2.8606935
12000,48,64,3,TwoChoices,773655,244526,12000,696488,2.8483188
12000,48,64,3,TwoChoices,768382,251213,12000,708043,2.8184967
12000,48,64,3,TwoChoices,773001,232063,12000,673161,2.9007683
12000,48,64,3,TwoChoices,772738,257917,12000,719552,2.7898588
12000,48,64,3,TwoChoices,776010,255887,12000,716886,2.8015726
12000,48,64,3,TwoChoices,778149,234991,12000,678412,2.88697
12000,64,64,3,TwoChoices,768000,246460,12000,729154,2.9585085
12000,64,64,3,TwoChoices,768000,247248,12000,730248,2.953504
12000,64,64,3,TwoChoices,768000,245798,12000,728360,2.9632463
12000,64,64,3,TwoChoices,768000,246446,12000,728758,2.9570696
12000,64,64,3,TwoChoices,768000,250226,12000,735113,2.937796
12000,64,64,3,TwoChoices,768000,249570,12000,734820,2.9443443
12000,64,64,3,TwoChoices,768000,245571,12000,727448,2.9622717
12000,64,64,3,TwoChoices,768000,248929,12000,734334,2.9499736
12000,64,64,3,TwoChoices,768000,245017,12000,726045,2.9632435
12000,64,64,3,TwoChoices,768000,244829,12000,726233,2.9662867
12000,64,64,3,TwoChoices,768000,243483,12000,723819,2.9727702
12000,64,64,3,TwoChoices,768000,248916,12000,732882,2.9442945
12000,64,64,3,TwoChoices,768000,242510,12000,721075,2.9733825
12000,64,64,3,TwoChoices,768000,250966,12000,736424,2.9343576
12000,64,64,3,TwoChoices,768000,248801,12000,733045,2.9463105
12000,64,64,3,TwoChoices,768000,247367,12000,731204,2.955948
12000,64,64,3,TwoChoices,768000,246766,12000,728476,2.9520922
12000,64,64,3,TwoChoices,768000,248483,12000,731565,2.944125
12000,64,64,3,TwoChoices,768000,245625,12000,727351,2.9612255
12000,64,64,3,TwoChoices,768000,250014,12000,735126,2.9403393
12000,64,64,3,TwoChoices,768000,247165,12000,729678,2.95219
12000,64,64,3,TwoChoices,768000,250090,12000,734869,2.9384181
12000,64,64,3,TwoChoices,768000,243414,12000,723547,2.9724953
12000,64,64,3,TwoChoices,768000,247573,12000,730499,2.950641
12000,64,64,3,TwoChoices,768000,248761,12000,733440,2.9483721
12000,64,64,3,TwoChoices,768000,248083,12000,732701,2.9534512
12000,64,64,3,TwoChoices,768000,247875,12000,732068,2.9533756
12000,64,64,3,TwoChoices,768000,249598,12000,733423,2.938417
12000,64,64,3,TwoChoices,768000,244830,12000,725783,2.9644365
12000,64,64,3,TwoChoices,768000,250403,12000,734853,2.9346812
12000,64,64,3,TwoChoices,768000,248767,12000,733733,2.9494789
12000,64,64,3,TwoChoices,768000,246933,12000,729475,2.9541414
12000,64,64,3,TwoChoices,768000,248141,12000,731288,2.9470663
12000,64,64,3,TwoChoices,768000,252239,12000,737295,2.9230015
12000,64,64,3,TwoChoices,768000,249550,12000,734637,2.943847
12000,64,64,3,TwoChoices,768000,248707,12000,732628,2.9457474
12000,64,64,3,TwoChoices,768000,251236,12000,735600,2.9279244
12000,64,64,3,TwoChoices,768000,252856,12000,738330,2.9199624
12000,64,64,3,TwoChoices,768000,247024,12000,730331,2.9565184
12000,64,64,3,TwoChoices,768000,250191,12000,734711,2.9366004
12000,64,64,3,TwoChoices,768000,247088,12000,729839,2.9537613
12000,64,64,3,TwoChoices,768000,247633,12000,730647,2.9505236
12000,64,64,3,TwoChoices,768000,246135,12000,729243,2.9627764
12000,64,64,3,TwoChoices,768000,249660,12000,735018,2.944076
12000,64,64,3,TwoChoices,768000,247898,12000,731582,2.951141
12000,64,64,3,TwoChoices,768000,245162,12000,727022,2.9654758
12000,64,64,3,TwoChoices,768000,248638,12000,732503,2.946062
12000,64,64,3,TwoChoices,768000,236838,12000,707547,2.9874725
12000,64,64,3,TwoChoices,768000,244708,12000,726336,2.9681742
12000,64,64,3,TwoChoices,768000,249529,12000,734082,2.9418705
12000,64,64,3,TwoChoices,768000,241269,12000,717742,2.974862
12000,64,64,3,TwoChoices,768000,246407,12000,728418,2.956158
12000,64,64,3,TwoChoices,768000,243460,12000,722646,2.9682329
12000,64,64,3,TwoChoices,768000,247954,12000,731838,2.951507
12000,64,64,3,TwoChoices,768000,245603,12000,727791,2.963282
12000,64,64,3,TwoChoices,768000,248428,12000,731933,2.946258
12000,64,64,3,TwoChoices,768000,246551,12000,729421,2.9584994
12000,64,64,3,TwoChoices,768000,246772,12000,729432,2.9558945
12000,64,64,3,TwoChoices,768000,248244,12000,731505,2.9467177
12000,64,64,3,TwoChoices,768000,246181,12000,728444,2.9589772
12000,64,64,3,TwoChoices,768000,247302,12000,731388,2.957469
12000,64,64,3,TwoChoices,768000,243873,12000,724397,2.9703863
12000,64,64,3,TwoChoices,768000,248340,12000,732839,2.9509504
12000,64,64,3,TwoChoices,768000,243629,12000,721893,2.9630833
12000,64,64,3,TwoChoices,768000,244158,12000,724486,2.9672835
12000,64,64,3,TwoChoices,768000,244566,12000,725377,2.9659765
12000,64,64,3,TwoChoices,768000,247507,12000,730473,2.9513226
12000,64,64,3,TwoChoices,768000,242319,12000,720083,2.9716325
12000,64,64,3,TwoChoices,768000,247857,12000,730405,2.9468806
12000,64,64,3,TwoChoices,768000,246082,12000,728489,2.9603505
12000,64,64,3,TwoChoices,768000,247432,12000,730621,2.9528153
12000,64,64,3,TwoChoices,768000,249935,12000,734425,2.938464
12000,64,64,3,TwoChoices,768000,247685,12000,730091,2.9476593
12000,64,64,3,TwoChoices,768000,251447,12000,736270,2.928132
12000,64,64,3,TwoChoices,768000,247995,12000,731983,2.951604
12000,64,64,3,TwoChoices,768000,247700,12000,731222,2.9520469
12000,64,64,3,TwoChoices,768000,244601,12000,725098,2.9644115
12000,64,64,3,TwoChoices,768000,247906,12000,731180,2.9494243
12000,64,64,3,TwoChoices,768000,240318,12000,715705,2.978158
12000,64,64,3,TwoChoices,768000,249434,12000,734914,2.9463265
12000,64,64,3,TwoChoices,768000,246593,12000,729427,2.95802
12000,64,64,3,TwoChoices,768000,248620,12000,731437,2.9419878
12000,64,64,3,TwoChoices,768000,251025,12000,735826,2.9312856
12000,64,64,3,TwoChoices,768000,249411,12000,733222,2.939814
12000,64,64,3,TwoChoices,768000,247251,12000,729939,2.9522185
12000,64,64,3,TwoChoices,768000,246644,12000,728759,2.9547
12000,64,64,3,TwoChoices,768000,249398,12000,733742,2.9420524
12000,64,64,3,TwoChoices,768000,246472,12000,728587,2.956064
12000,64,64,3,TwoChoices,768000,251026,12000,735470,2.9298558
12000,64,64,3,TwoChoices,768000,243657,12000,722994,2.9672613
12000,64,64,3,TwoChoices,768000,248518,12000,732594,2.947851
12000,64,64,3,TwoChoices,768000,245855,12000,728103,2.961514
12000,64,64,3,TwoChoices,768000,248932,12000,731708,2.939389
12000,64,64,3,TwoChoices,768000,247699,12000,731897,2.954784
12000,64,64,3,TwoChoices,768000,248209,12000,731406,2.9467344
12000,64,64,3,TwoChoices,768000,245729,12000,726873,2.958027
12000,64,64,3,TwoChoices,768000,244097,12000,724618,2.9685657
12000,64,64,3,TwoChoices,768000,244966,12000,726413,2.9653625
12000,64,64,3,TwoChoices,768000,244331,12000,725420,2.969005
12000,64,64,3,TwoChoices,768000,250783,12000,736037,2.9349558
